"","a","p","y1","y2","y3","y4","c"
"8306",6,16,9.50994807687727,9.9176518138202,7.0292232718439,8.51426378813625,10
"8307",7,16,11.6786092144993,8.57028987923066,6.16403291498928,6.04911218305384,9
"8308",8,16,12.1152751167552,8.34499822821553,5.76528814819603,8.11101052387594,8
"8309",9,16,10.9497900713762,7.54569857563643,4.69587204015708,8.34627844751152,7
"8310",10,16,9.37718464679217,8.63387652486087,5.53469323312954,8.64455297694069,6
"8311",11,16,7.42378929176611,7.79155429950863,3.6282501187425,8.01725275446012,5
"8312",12,16,9.64720577944565,8.7412046477068,4.96342218259846,7.80659051046532,4
"8313",13,16,8.5926152221787,6.76122355071448,4.19362692486782,6.22908566069911,3
"8314",14,16,8.30827670467576,6.13209243534279,1.62923846049453,6.96150968549851,2
"8315",15,16,10.4776827376988,6.93858058023547,2.20160078120474,7.34554456025319,1
"8316",16,16,8.7912491678617,5.36512358465634,4.02887329406462,9.37583656235745,0
"8317",17,16,6.58218483630206,5.14281864162265,3.03384925212292,8.14714461919899,-1
"8318",18,16,6.0211010965409,5.10975960134452,-1.35559604855669,9.78733861563306,-2
"8319",19,16,5.97062175752559,4.40566829658577,0.225162780235729,6.53834681180581,-3
"8320",20,16,6.38375123037821,3.17109501262548,2.17235360852361,7.72364568519883,-4
"8321",1,17,10.9954991402891,13.4449332079483,5.28210172270217,5.50706464591245,16
"8322",2,17,12.9137148314145,11.7861492878699,5.71046345588903,6.94923273522653,15
"8323",3,17,12.7436093691227,12.612456192394,5.06172320228461,5.79612088901364,14
"8324",4,17,10.944865614499,9.94861551013951,4.37164851069166,6.96136070444328,13
"8325",5,17,10.8238049527323,9.85125618881178,7.14529925550022,8.01082139185974,12
"8326",6,17,11.5549210569518,10.5472527193633,3.58055282033187,8.20503246424973,11
"8327",7,17,12.2544166648539,9.32389969112326,4.19850804433786,6.94376706119418,10
"8328",8,17,9.64669253210653,8.80435173332631,4.36340056587936,7.3223701552045,9
"8329",9,17,11.6172159444194,9.67387547922476,3.87244099225692,10.1707278642601,8
"8330",10,17,9.95856024676912,9.53631658726515,3.19320608870638,6.9192976908193,7
"8331",11,17,11.0134567722787,8.89297729889365,4.77859384082192,6.70079516894884,6
"8332",12,17,9.80351952495391,7.4521176978989,3.80423808009222,8.13879400750099,5
"8333",13,17,10.4725533743299,7.58671883374398,4.06623424012593,11.7581893440299,4
"8334",14,17,9.9919593536348,7.16334635163073,2.90331237480817,8.82670216214324,3
"8335",15,17,7.10975232961419,8.57263578296954,3.72687186281725,7.93143923927388,2
"8336",16,17,11.3448400021558,8.85365645402951,2.99966853430403,9.01102092118595,1
"8337",17,17,6.67314211444702,5.34228276771448,0.87050118427988,8.8630448282187,0
"8338",18,17,8.13076651106615,6.18055550336364,3.16048284888702,8.67094420858756,-1
"8339",19,17,7.44500588472495,6.27477478301368,1.50606164414255,10.1625955567381,-2
"8340",20,17,8.19576131513761,4.92042311132239,-0.994418750472554,8.75818340566025,-3
"8341",1,18,14.0882596799047,12.3425868458495,6.37266432166171,6.16188511331606,17
"8342",2,18,13.6643156683566,10.8895167396831,5.27003883484484,7.86449037495484,16
"8343",3,18,13.9768563363591,10.4091962088017,5.43666377923179,8.91447112235766,15
"8344",4,18,13.4331696488596,10.7530523649435,5.91715692533164,7.47020997138068,14
"8345",5,18,12.7714477688917,11.7698850828158,5.45634887164108,8.93926820145873,13
"8346",6,18,12.6001836751359,11.1848540993013,6.71685310955871,9.89485794681331,12
"8347",7,18,13.6184571520293,11.2483855223153,4.78232361843714,8.53920385679076,11
"8348",8,18,11.0040643289939,10.3955095326473,3.99856146779135,8.23670073869866,10
"8349",9,18,12.2224735374966,9.68674789173221,3.92743608283601,8.40523906835249,9
"8350",10,18,11.5317540256052,9.79719929216122,7.3235994514151,9.76450372355561,8
"8351",11,18,11.5545339686741,8.78857696169015,4.81108967745063,9.41370280147855,7
"8352",12,18,11.073370954262,9.21334219577599,3.94697861519536,8.70481049795577,6
"8353",13,18,10.2407201800518,11.1771436774925,3.84460838258619,8.56148914763057,5
"8354",14,18,11.9802467051126,8.15012163574463,2.81888487239889,11.7392710627594,4
"8355",15,18,10.9767468697802,7.83864479056341,3.52230298843604,9.31884497958232,3
"8356",16,18,9.93511743647902,10.2089112328051,0.784055364408009,9.34198985420917,2
"8357",17,18,9.63937556501503,6.5772161883726,3.15371654257984,9.60316286315252,1
"8358",18,18,9.23323439038864,9.55268824522819,2.48565940415096,8.65346777555544,0
"8359",19,18,8.44436869010469,8.23756668208626,2.46982961466772,10.1049509336865,-1
"8360",20,18,9.283868480307,6.02671607446219,1.05505997431341,8.47198929046063,-2
"8361",1,19,14.4890653192423,13.4753411619236,5.27359896876893,8.37001558317802,18
"8362",2,19,14.0283945699717,12.4804317826495,5.45667564873416,9.18259902657168,17
"8363",3,19,15.1159512975085,11.7072590283432,5.56360633381286,8.94815932148597,16
"8364",4,19,15.4366154035036,12.8826781381318,7.53937340636208,9.56544870937831,15
"8365",5,19,12.3913153448972,13.1291135799575,6.5761300704102,7.09063091950656,14
"8366",6,19,14.1443986153359,13.2988031242774,4.01781936487909,9.96058117461293,13
"8367",7,19,14.2950640864619,10.3464616414893,5.26316004382511,10.772925713674,12
"8368",8,19,13.1276931299999,10.8387901166927,5.73624254161484,9.22213867328589,11
"8369",9,19,13.1535999219547,11.9973421287284,6.06999574262798,11.0250204037711,10
"8370",10,19,12.115218867731,10.9353944535423,3.51527816776952,10.4110417722773,9
"8371",11,19,14.0714851132005,10.6439282839254,5.46618677112849,10.8112980507054,8
"8372",12,19,12.2705705433386,10.037044965531,3.96958231092703,8.89890760072355,7
"8373",13,19,11.8207137835825,8.84557568189591,3.32889578263302,8.83414566810932,6
"8374",14,19,9.80450970390257,9.44957546684158,3.95880215384093,9.60262925731422,5
"8375",15,19,9.63674492977925,9.41066264786643,2.46769946008113,10.7603545163986,4
"8376",16,19,12.9493413470022,7.76507082955891,3.44087683077062,10.6739834146891,3
"8377",17,19,12.6249394803567,10.7021997269045,5.39470401096082,9.86481419246564,2
"8378",18,19,11.3965494412288,7.89325889714427,1.86821605626474,10.4459907196487,1
"8379",19,19,12.6382532072405,9.73499358859823,1.33148743348429,9.18241236541385,0
"8380",20,19,10.6500609962358,7.01955653255037,3.12382693149176,9.92566487633517,-1
"8381",1,20,16.3216709202576,15.6111144447726,5.63159127241294,7.84107670250701,19
"8382",2,20,14.6218861464125,14.2400588463029,5.50713413130553,8.33484033027552,18
"8383",3,20,13.4043345165987,14.8471710949619,6.91713916384483,9.77382625435813,17
"8384",4,20,13.6173379656882,12.8015268033846,6.05333680262244,10.5273424505776,16
"8385",5,20,14.5148278597899,15.5804943290586,5.2703052003516,9.90822200806826,15
"8386",6,20,13.5523782969916,13.4400520203817,4.21653488010838,11.0273584394308,14
"8387",7,20,14.4114539917614,11.5642365837016,4.95837448618885,11.2637015197498,13
"8388",8,20,14.5004975345456,14.2524931142439,5.82814168958727,10.7213298608774,12
"8389",9,20,14.0725359476332,13.4834879138327,7.22742457613213,9.9331812703087,11
"8390",10,20,15.3928274149826,12.7146804121773,6.28612955171417,12.5685091803419,10
"8391",11,20,15.3592500761827,12.9772958745701,6.0340872836042,10.4060504665742,9
"8392",12,20,11.6239716936352,10.8819862558863,4.87261317409004,11.6451045104644,8
"8393",13,20,12.9618706487466,9.25190681866673,3.90817186924237,11.1946633786997,7
"8394",14,20,13.8773238335812,9.48220482321942,4.9652245270218,10.8420115838841,6
"8395",15,20,13.3293730479884,10.9142032737592,5.75271776711807,12.9072749216459,5
"8396",16,20,12.4743288553404,10.0826185578699,2.77411710221679,12.0936441133578,4
"8397",17,20,11.5116275924694,9.25924630912499,0.82488453644295,9.56235114555114,3
"8398",18,20,11.1833074978423,10.0609715075014,4.22982311104592,11.4121564289276,2
"8399",19,20,12.4584253628406,8.41409662056644,3.78457171945662,11.2358156295635,1
"8400",20,20,11.6387502863621,8.2821651418336,1.57911069875875,11.332191245691,0
"8401",1,1,1.28677646109075,1.33646233973173,1.09281128893624,1.53175752107087,0
"8402",2,1,0.059769494481325,-0.0619787304231089,1.17218693270578,0.806948824634577,-1
"8403",3,1,0.0525004671057002,1.01277977367813,1.3494276730404,2.20539364434596,-2
"8404",4,1,2.00626577508568,-2.31217115518597,1.00652675180366,-0.136504204118568,-3
"8405",5,1,1.59830325362925,-1.13991657062535,-0.682712813261494,-0.906216213590816,-4
"8406",6,1,0.516378849524148,-1.42140406295559,1.43271584057156,1.42501879580647,-5
"8407",7,1,-1.12432680617558,-1.39701116729842,0.96454435934187,2.28417791487979,-6
"8408",8,1,-2.92557566372773,-1.40074802482172,1.07457916779747,2.56633618935077,-7
"8409",9,1,-0.472693255648921,-4.14648023598288,-2.42444365976939,1.7359068964135,-8
"8410",10,1,-0.0051996699335517,-2.84097748682021,-2.1766834130584,2.49772738478365,-9
"8411",11,1,-1.81944972984436,-4.2543141540342,-1.74821546785201,2.14256428759154,-10
"8412",12,1,-1.32430034046541,-3.05978875056975,-2.12575294509804,1.21160748201888,-11
"8413",13,1,-2.86212494462952,-4.28590624507406,-2.61141211884952,2.86486428467694,-12
"8414",14,1,-2.98256364522534,-4.0822330572395,-1.84318399060773,2.19028619123983,-13
"8415",15,1,-2.44745760530074,-3.41631947957722,-3.4648865982566,3.07180341615296,-14
"8416",16,1,-4.5361388129403,-6.37452380235721,-2.45201336476935,1.7748751313718,-15
"8417",17,1,-3.77064185511123,-6.09287200069357,-2.9497311084918,1.62175355525134,-16
"8418",18,1,-4.4210644038776,-6.46498757947317,-3.31179150094565,2.53469926638459,-17
"8419",19,1,-7.31060548451745,-7.06553080955484,-4.12485860405991,3.51120330486716,-18
"8420",20,1,-3.7805282907519,-5.96663699546137,-3.79491599685777,1.21633203646244,-19
"8421",1,2,0.544821642303597,2.09037106847519,0.57888849508193,0.265460505625015,1
"8422",2,2,-0.736402208717778,0.658783703227889,0.10891261834451,-0.570728211687163,0
"8423",3,2,-0.914377100104719,-0.0800830226696013,2.12181753396885,0.915461710824485,-1
"8424",4,2,0.523407757186478,-0.677905842368975,0.869949253173234,1.10544733403708,-2
"8425",5,2,2.73608457562128,-1.28217996725378,-1.34622734875152,2.02780932417241,-3
"8426",6,2,-0.478476480751247,-0.253178049274662,0.326834607508079,1.8937404638091,-4
"8427",7,2,0.574580850593769,-2.6055646216175,-1.39326992075578,2.64531742585153,-5
"8428",8,2,1.17875435059601,-0.958975772367126,-0.811234873625194,3.19596257960473,-6
"8429",9,2,-0.127045211835518,-2.79253283880546,-0.85820158115052,2.72385860123097,-7
"8430",10,2,0.656406318362855,-2.07276430590315,0.0514832880494488,3.2469552718905,-8
"8431",11,2,-0.75378170980406,-2.10622416983547,-0.890909811601622,2.19553098056849,-9
"8432",12,2,-0.116344163593948,-4.75114731588365,-1.18435065816066,3.71023808176179,-10
"8433",13,2,-0.788460790560029,-4.44406387839298,-2.5026173207591,2.66295725296279,-11
"8434",14,2,-2.35204954280832,-4.72531913031733,-2.70929985647129,2.10021659614007,-12
"8435",15,2,-3.13246977225333,-5.16601236295161,-3.07476447989337,1.9547847748381,-13
"8436",16,2,-1.89646565226124,-4.45661819068478,-2.76918349085883,3.49416231401462,-14
"8437",17,2,-3.83794191013364,-3.93929252814729,-2.58635972663551,3.37223182703856,-15
"8438",18,2,-4.05316065804368,-5.59670902167954,-4.46468646478904,3.1393795895675,-16
"8439",19,2,-2.34312143061777,-6.32892888432818,-4.82444815643501,2.93050935649409,-17
"8440",20,2,-4.62836734344533,-6.12781672945181,-3.55289876221641,1.52641110698183,-18
"8441",1,3,-0.0814391410192716,3.27380150930455,0.51970589041513,0.903714852065507,2
"8442",2,3,3.41656058081544,0.826986096486582,-0.644027823788995,1.32114912516978,1
"8443",3,3,2.0542955790426,-1.2929988382177,-0.459440423797426,1.24775428584599,0
"8444",4,3,0.637821075848315,1.60613590734488,-0.0867986552296605,0.927244136683905,-1
"8445",5,3,-1.0397030606489,-1.33776407558453,0.243281683859807,2.90715736201511,-2
"8446",6,3,0.878266716050791,-2.22917542454241,1.07715345753907,2.02720511631897,-3
"8447",7,3,0.0565821361476259,-3.06987600510191,1.30890086558561,1.1374926523122,-4
"8448",8,3,-0.730708200487349,-0.776606748442283,1.60547110345832,1.72320911716477,-5
"8449",9,3,0.938921445825801,-2.59460936347534,-1.0253982479682,3.84393194094385,-6
"8450",10,3,-0.202969186315917,-3.17722420034294,-0.145473004005418,3.48410017224022,-7
"8451",11,3,-0.0472587330156217,-0.619328843262712,-1.74245951972374,2.92540976594966,-8
"8452",12,3,-0.55280185795312,-2.94339189871333,-2.03846660583959,0.934135700903069,-9
"8453",13,3,-1.52796835814444,-2.2823579826837,-1.0106629355598,2.20681653904417,-10
"8454",14,3,-2.42185039460928,-4.72096395183317,-1.13675791019965,4.71081988870379,-11
"8455",15,3,-1.48616282179972,-4.71544190673656,-3.18342875300214,2.39295515216972,-12
"8456",16,3,-1.20657779852976,-5.44009716099243,-2.78433565537885,1.80120878683995,-13
"8457",17,3,-1.60345851610591,-5.54646131741888,-0.55933990630593,2.81922062589317,-14
"8458",18,3,-2.70192860156742,-7.183060329382,-2.86609117260752,2.17722916459244,-15
"8459",19,3,-5.8690749270684,-7.0306388747322,-3.92499729088524,3.18211594075504,-16
"8460",20,3,-6.11973245467955,-6.14075004970631,-4.6031817355856,2.5256545742482,-17
"8461",1,4,2.12698062313348,0.226985585531681,1.05944737504255,1.21174118145167,3
"8462",2,4,1.53568206934081,0.72050909586354,1.07730977904617,1.23508534686308,2
"8463",3,4,2.11001029863893,1.55438125200724,2.23386966636592,-0.733815610058908,1
"8464",4,4,1.54914869368311,2.42524135118166,-0.719809637863914,3.27324155304814,0
"8465",5,4,1.48722594215025,0.651764574157812,0.681420856376989,1.26554299354151,-1
"8466",6,4,1.59021420519949,-1.35249783188313,1.66692484051142,1.98778368717835,-2
"8467",7,4,0.813590344571841,-0.500000523677218,-0.518048818718064,2.04244601448054,-3
"8468",8,4,0.281321158859436,-1.94994447930007,2.08764826406284,2.50520559276098,-4
"8469",9,4,-0.29730901256596,-2.24806770618017,-0.880588216812256,2.88444449961997,-5
"8470",10,4,-0.17972463501697,-2.92332131071398,0.631124002285137,2.16022683110492,-6
"8471",11,4,1.23383082536044,-2.04796447871535,-0.317270054688107,2.71398010968625,-7
"8472",12,4,-0.747857271776372,-2.06535315843327,0.375067667673041,2.80306924894576,-8
"8473",13,4,-2.20872431437082,-3.02049418773749,0.0518897069397131,1.92483016641544,-9
"8474",14,4,-2.27104743115974,-3.65996576872872,-1.6655261151616,2.51228637593003,-10
"8475",15,4,-0.306081174076638,-3.333414735709,-2.46497290192323,0.0372267856780883,-11
"8476",16,4,-1.22626598923237,-4.17434549714111,-3.56078237717567,1.77438707620009,-12
"8477",17,4,-3.62266866940409,-4.85500558292452,-3.0004665960815,3.03255906060292,-13
"8478",18,4,-2.19854135362688,-7.57996874437028,-1.69227001848988,1.93551930213635,-14
"8479",19,4,-1.85824199314912,-4.21012346347628,-6.09636040226603,1.88734791827647,-15
"8480",20,4,-2.84822193183449,-5.23159809108215,-4.09074254056227,2.95392329840242,-16
"8481",1,5,3.11285285872052,3.76142006271882,2.55532668665114,1.19507924664144,4
"8482",2,5,2.05057277881508,1.7672527294658,1.66016779933971,0.0442288334846082,3
"8483",3,5,2.73325243419575,-1.00643510791258,1.1526938154247,3.2292152892177,2
"8484",4,5,3.83755051212608,0.934529684219396,1.23736858308585,-0.413798621848559,1
"8485",5,5,-0.23912019805415,0.924149481203332,0.911925170835256,2.2213904291472,0
"8486",6,5,1.73926764783673,-0.575094975660943,0.386361632606729,1.91492948417213,-1
"8487",7,5,0.93910438583085,0.773482161230867,0.929813548176356,2.64948321343449,-2
"8488",8,5,1.97062698042715,1.67420077696612,-0.687839365101323,1.7428888449537,-3
"8489",9,5,1.94374292968593,-1.37638653957461,0.481454190085553,1.33379854900678,-4
"8490",10,5,0.0874968401483147,-2.31270719286172,0.448400034292952,3.18241737365119,-5
"8491",11,5,0.786675473289781,-1.15771698873144,-0.392704822386689,3.6515749021563,-6
"8492",12,5,-0.647719642390573,-0.813511521922267,0.05493930402734,2.92205019187949,-7
"8493",13,5,0.799527116675311,-1.66934726101997,-0.952697265517124,2.61259000429021,-8
"8494",14,5,-0.266463477004761,-2.03023940434131,-1.28207207562978,5.85311966711307,-9
"8495",15,5,-0.139944124961722,-3.99333862303374,-1.36951351589946,1.48506104702992,-10
"8496",16,5,-1.0975804017103,-3.31521558883521,-0.0985304799125961,1.80757942466983,-11
"8497",17,5,-2.66222688194846,-3.83732891055169,-2.44842214874276,1.78119251126819,-12
"8498",18,5,-1.76957591313163,-2.40301443795381,-1.14620953230665,4.65504770799802,-13
"8499",19,5,-1.75531240335554,-5.20478532223261,-3.10311185552811,3.29075097913444,-14
"8500",20,5,-2.18109554744301,-3.24106797928791,-3.51187498099137,0.770750236581031,-15
"8501",1,6,2.89460677403906,1.96253582364977,3.75150006066701,1.75713007635843,5
"8502",2,6,3.01373653030009,2.77767727417774,2.28214016302273,0.89773398719646,4
"8503",3,6,3.57535187217179,0.785933386998167,1.13524223317745,1.96480707175839,3
"8504",4,6,1.83559627007682,0.0596155481698943,1.79838890708731,3.26228669869288,2
"8505",5,6,3.4269705437655,1.36201707550377,2.69840880242586,2.17331009663177,1
"8506",6,6,0.337210737748584,0.928879430795884,2.45526807644139,4.33924968313738,0
"8507",7,6,2.66145224274299,-0.118534290158675,0.972465721542252,2.96864531186739,-1
"8508",8,6,2.70389024271437,0.546465916824741,-0.477339808369627,4.28307081635161,-2
"8509",9,6,2.08190726540412,-0.52429463500731,1.12691322869773,3.69348184986397,-3
"8510",10,6,2.07332411252087,-0.888264834746073,-0.810127225907709,2.91472582682727,-4
"8511",11,6,0.802930423146399,-0.353820157592833,0.359436229523846,3.82578767266068,-5
"8512",12,6,1.95674475190871,-0.922658689394827,0.755168002126978,3.73950295216227,-6
"8513",13,6,0.342134331832248,-1.14199120381095,0.180885981371752,2.39422839626445,-7
"8514",14,6,1.19435372161683,-1.64626660824469,-0.20238096287353,4.29756772101321,-8
"8515",15,6,-1.62887914672708,-2.63524842209842,-0.962893603834977,2.60930899608237,-9
"8516",16,6,-0.624094971842535,-3.54726616032834,-1.27096007658967,3.11747340721069,-10
"8517",17,6,-1.1079223963895,-1.8485624599541,-0.289957943625343,3.79383380497905,-11
"8518",18,6,-1.17669780121781,-3.15179406743236,-4.09352424541015,2.22637272415056,-12
"8519",19,6,-2.58247590045684,-3.43602051844238,-1.11603472142212,2.60775280152763,-13
"8520",20,6,-3.69285990735286,-4.98871707395307,-2.52535729550561,3.0162635306562,-14
"8521",1,7,3.93829156653375,4.23633707248889,2.04226918279861,3.8094241800033,6
"8522",2,7,2.11835154737637,3.27216524312402,3.78783799834785,0.584885303867851,5
"8523",3,7,1.52023552493005,4.58967622868525,5.16030562371341,3.10769647792129,4
"8524",4,7,2.34054041052515,1.03377002306442,0.742397045411532,1.97742581531819,3
"8525",5,7,4.07520791309102,2.1067750699099,2.44137942849401,2.22912578905277,2
"8526",6,7,2.9415616777864,2.42183848449173,1.87595831085866,3.73442164986304,1
"8527",7,7,2.05062839795203,0.574714138048075,2.93817165641325,3.15494944079279,0
"8528",8,7,4.16894825394138,0.257820006618331,1.39344343905811,3.56331704983367,-1
"8529",9,7,2.34715348915406,0.351714915090721,0.579590293750657,3.69603142992992,-2
"8530",10,7,2.3255495731051,-1.17158252760325,1.41156084853282,4.68363022160513,-3
"8531",11,7,3.08558822979343,-0.121027952815807,0.156907350306163,1.31042089049306,-4
"8532",12,7,2.52175402308182,-1.11627879759679,0.405840495332334,2.89560817474392,-5
"8533",13,7,0.372722223397564,-0.214608412036121,1.30977230472072,3.41136924003958,-6
"8534",14,7,-0.237979647017281,-1.29226847336303,0.643908554082041,1.65171649293884,-7
"8535",15,7,1.29156692239719,-1.12791420512706,-0.968999213792219,3.8284691801484,-8
"8536",16,7,-0.978048337703159,-1.00472921717121,-0.597070806073424,4.27978863088773,-9
"8537",17,7,-1.64331103791669,-3.08637538096022,-1.42423781735375,3.12775478051377,-10
"8538",18,7,-1.01533656548309,-2.05866297441336,-2.14945673862889,4.56763392098285,-11
"8539",19,7,-2.98526175674591,-2.04113751454955,-2.37048219678123,4.35441247525014,-12
"8540",20,7,-2.34838130143274,-2.93847593877823,-2.4632511932907,4.23920203784181,-13
"8541",1,8,6.20372641054702,3.85091426073929,2.81595147430467,3.54244390056928,7
"8542",2,8,4.0539658734727,5.38951301801091,2.16863494561476,1.87711244148504,6
"8543",3,8,4.01938769825904,4.93996789356299,2.01200003693337,1.10854959351877,5
"8544",4,8,3.39138390609072,3.22176472101615,4.22314212028197,3.14592236902843,4
"8545",5,8,4.85187020039482,2.25488394273215,2.26201122899056,1.76172476080191,3
"8546",6,8,4.22876686533711,1.54271187769106,1.24905112963382,2.70824346795137,2
"8547",7,8,3.72479882843472,2.46418923197178,3.76018982859828,3.52442836694691,1
"8548",8,8,4.32243953562604,0.180750374395753,1.459766041247,3.45827532247123,0
"8549",9,8,2.76059934330848,1.45890940826918,2.95546500448442,4.58202363043882,-1
"8550",10,8,3.17905387357623,2.83615147051919,0.489659295436187,3.963702816529,-2
"8551",11,8,1.39923976411879,0.212292470923878,1.52963986689753,3.27097534411074,-3
"8552",12,8,2.25401119535601,-0.165764066750438,0.819879452850479,3.22951772918485,-4
"8553",13,8,3.72428138226079,0.636001201961402,1.48984749832838,1.71628531583174,-5
"8554",14,8,3.05247665781848,-0.517912230695326,0.455957383702721,4.55108363905028,-6
"8555",15,8,2.61595946189811,-0.593109671762725,0.44414562971455,2.84375940630726,-7
"8556",16,8,0.502615624947959,-1.46431373572326,0.597734748582969,4.2908760678959,-8
"8557",17,8,-0.124006851636433,-2.56634998273179,-1.30141808613259,2.92430318363694,-9
"8558",18,8,1.7417735734936,-2.14538492242325,-1.50557564296552,2.56287974012502,-10
"8559",19,8,0.411352297849894,-2.7019896046835,-3.23726184362456,5.34842120759454,-11
"8560",20,8,-1.91011433926661,-1.90916183694803,-2.28001154747199,5.7262198322613,-12
"8561",1,9,3.49254296909668,6.36161725523641,4.62917197334108,2.73605140909536,8
"8562",2,9,5.27523936979531,5.67641053788741,2.80316515963575,1.87952395987217,7
"8563",3,9,4.63772939342715,3.31711764205492,4.00288526071394,2.95365907007111,6
"8564",4,9,7.27937177999845,1.79930975245991,3.99769722664755,1.52337722875848,5
"8565",5,9,4.75473777154746,2.46124572445643,3.21824863995024,3.24202095267914,4
"8566",6,9,5.29759148143022,0.695253236444938,1.13090396197845,4.55002764491804,3
"8567",7,9,2.55578461238782,2.31730928043026,2.13119142852223,2.57572870831973,2
"8568",8,9,4.39624189550337,2.89546117399545,0.831739634985707,2.99307595677105,1
"8569",9,9,4.69554221644915,1.21799155131288,2.24832139213121,4.26091380754364,0
"8570",10,9,3.278763259716,1.55406706392731,0.399532761417664,4.89426799282562,-1
"8571",11,9,3.47344964979828,2.61757614781638,0.175288509508872,2.14665300533454,-2
"8572",12,9,4.36064364422846,1.98783791867146,0.156700241804908,4.84755966182557,-3
"8573",13,9,2.2879018077891,1.23862987459684,1.60107348802116,3.94955637370188,-4
"8574",14,9,3.30915416031547,1.53920222637295,1.3525270964905,4.38926358785844,-5
"8575",15,9,2.81052311854272,-0.293563364064297,-1.35348256870287,5.00691204127605,-6
"8576",16,9,0.0325764712746244,0.823957936898482,-1.43591040467051,3.11654481026011,-7
"8577",17,9,2.32539662846029,-1.35163094560031,-0.926177602691363,2.5028065197452,-8
"8578",18,9,2.08396750581378,-1.45110546257034,0.143239798177855,4.1944621892124,-9
"8579",19,9,-0.119817135470809,-0.645051648885655,-0.295656182342805,3.75446605518084,-10
"8580",20,9,-0.383368041599628,-2.60086565073013,-0.988966668290673,3.29969929187712,-11
"8581",1,10,4.13033182620214,4.72067636368702,1.75348264514859,3.4886526878725,9
"8582",2,10,4.92768774939288,5.76673380328517,6.26532804035652,1.67155504211476,8
"8583",3,10,3.98718929870323,5.06700723401535,1.62302063399499,3.1846735652713,7
"8584",4,10,5.00169929607923,5.20740951086469,2.1301627974524,4.22892968703949,6
"8585",5,10,6.73116960817487,3.8177713604046,2.90159724181245,2.59387226605106,5
"8586",6,10,4.28416290270639,4.29091725945387,2.61077116871244,3.79436309597585,4
"8587",7,10,4.08792840381006,3.90291852997407,2.25271315589448,4.97982164312684,3
"8588",8,10,6.68376940583506,2.805183624217,-0.0266491856013622,2.47831250325841,2
"8589",9,10,2.81861575141695,2.17175930105485,2.3119692507493,5.95285285943876,1
"8590",10,10,4.40234010294184,1.81573989355629,2.85762087947219,5.20627707860131,0
"8591",11,10,3.00159490091729,1.62973414593527,1.03606326841869,2.33532673360689,-1
"8592",12,10,4.54822551941775,-0.158387549207304,1.01376492273411,5.39071846632378,-2
"8593",13,10,1.56222470121633,1.86234455694883,1.84973201633534,3.10700456229085,-3
"8594",14,10,1.28990621781867,0.720231169104462,0.847115481435837,4.27408185813575,-4
"8595",15,10,2.60726276751739,0.69267230487033,1.47332452840013,4.70620915862776,-5
"8596",16,10,2.77273462822721,-0.857832069369666,0.649052036227401,3.77647309105915,-6
"8597",17,10,2.10153346499675,0.541764063145693,1.28721165655064,4.28341143388529,-7
"8598",18,10,0.495350921656817,0.310904446055209,-0.00108232526994467,2.85063652437845,-8
"8599",19,10,1.40608731014507,-0.240085639873969,-1.87913097819188,2.61469172884363,-9
"8600",20,10,1.84655712713145,0.179332386320002,-2.17170517804766,3.82710418237697,-10
"8601",1,11,5.87227781153588,7.83796444293786,4.16663219288825,2.79465479114755,10
"8602",2,11,7.15821104168848,5.80293667139442,4.67024778203497,3.39182207887914,9
"8603",3,11,5.96661747763143,5.44696370105173,3.32595050302072,3.5884168289836,8
"8604",4,11,5.13302430936819,5.98030764825982,3.41341025665062,3.63970187212882,7
"8605",5,11,6.29920991522021,3.23116855973,3.49679162041117,4.2000766189794,6
"8606",6,11,6.19252669361717,4.64080306609361,3.72049036318868,5.69576469716969,5
"8607",7,11,7.11442151987767,4.51455452111397,2.63864421192525,5.21775357114815,4
"8608",8,11,5.0702860925108,5.13353785594183,3.17016564880417,3.47323155728392,3
"8609",9,11,5.65134268739495,4.44006951085223,1.63651473392186,4.36185521916662,2
"8610",10,11,4.24620858265916,2.46670433902693,0.84315587292582,5.72332083658987,1
"8611",11,11,4.54269335650189,1.72827106926808,2.20629519664729,5.84081071536961,0
"8612",12,11,3.93266922322537,3.51186817114371,1.54308492259407,6.46596870489561,-1
"8613",13,11,3.88664323310799,3.70593478787614,1.34164952246,5.75535464179855,-2
"8614",14,11,5.9313385044005,2.04716601038973,0.674450415388785,6.25349529502606,-3
"8615",15,11,2.24497680455868,2.17938161266841,-0.681480761677432,4.13608221294264,-4
"8616",16,11,2.69614341888747,1.20775748192138,2.66705361479757,4.10753878654564,-5
"8617",17,11,1.57610153025678,0.468523680025149,0.160139303245812,5.21897555828188,-6
"8618",18,11,1.83479282076937,0.410014718237707,-1.29834730957667,2.57289436890484,-7
"8619",19,11,2.41727425118458,0.0177143695234179,-0.553791911841839,5.32270926153236,-8
"8620",20,11,0.875487828126023,0.977240924080073,-0.905043296045194,5.70025805598502,-9
"8621",1,12,6.62634839444546,7.59273117688822,2.3148093627283,5.22657742930712,11
"8622",2,12,7.61126763465685,7.18935359573406,2.1940200469485,2.84207543368824,10
"8623",3,12,7.59514456050579,6.3377984341268,4.02158277095584,5.22665994511385,9
"8624",4,12,8.3071184675801,6.9891350960369,5.07684288980454,3.150448383429,8
"8625",5,12,6.84984250974181,7.34310083921095,2.20003903712793,5.22129063145982,7
"8626",6,12,7.05968501197359,3.87752048712475,3.72795569870043,5.00777380881414,6
